                 Q               Pr        RE(delta)        IM(delta)              psi              jxb
   1.98000000E-001  1.00000000E+000 -9.75437762E-003  9.87860377E-002  9.19233271E+000  9.19230928E+000
   2.04000000E-001  1.00000000E+000 -1.22241816E-002  1.11019546E-001  8.26173280E+000  8.26033784E+000
   2.10000000E-001  1.00000000E+000 -1.47960711E-002  1.23205397E-001  7.50234204E+000  7.49748387E+000
   2.16000000E-001  1.00000000E+000 -1.74644051E-002  1.35342455E-001  6.87124637E+000  6.86220253E+000
   2.22000000E-001  1.00000000E+000 -2.02346033E-002  1.47431124E-001  6.33860380E+000  6.32525167E+000
   2.28000000E-001  1.00000000E+000 -2.30888581E-002  1.59468494E-001  5.88328044E+000  5.86581106E+000
   2.34000000E-001  1.00000000E+000 -2.60429437E-002  1.71449266E-001  5.48976656E+000  5.46843393E+000
   2.40000000E-001  1.00000000E+000 -2.90847876E-002  1.83375031E-001  5.14629588E+000  5.12141418E+000
   2.46000000E-001  1.00000000E+000 -3.22230853E-002  1.95242840E-001  4.84396478E+000  4.81581692E+000
   2.52000000E-001  1.00000000E+000 -3.54370778E-002  2.07056422E-001  4.57578287E+000  4.54468152E+000
   2.58000000E-001  1.00000000E+000 -3.87550215E-002  2.18798292E-001  4.33654811E+000  4.30270049E+000
   2.64000000E-001  1.00000000E+000 -4.21574040E-002  2.30481955E-001  4.12162958E+000  4.08526665E+000
   2.70000000E-001  1.00000000E+000 -4.56271918E-002  2.42102847E-001  3.92760913E+000  3.88896712E+000
   2.76000000E-001  1.00000000E+000 -4.92018305E-002  2.53655294E-001  3.75158868E+000  3.71079471E+000
   2.82000000E-001  1.00000000E+000 -5.28340431E-002  2.65139901E-001  3.59125536E+000  3.54851095E+000
   2.88000000E-001  1.00000000E+000 -5.65678857E-002  2.76554558E-001  3.44454903E+000  3.39994634E+000
   2.94000000E-001  1.00000000E+000 -6.03592592E-002  2.87907067E-001  3.30979474E+000  3.26349483E+000
   3.00000000E-001  1.00000000E+000 -6.42308142E-002  2.99186099E-001  3.18566627E+000  3.13776572E+000
